TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-12-21 15:11:11.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-FE6F
2024-12-21 15:11:11.656,0.7690498,0.8932879,0.8746887,0.6844467,0.74090904,0.56733525,0.14214487,0.6361572,0.9069843,0.36747223,0.23037204,0.8510666,0.8511633,0.19393292,0.10752429,0.96066934,0.54136866,-0.13614775,-0.18398386,0.5224246,799.81683,804.65204,829.2308,804.2491,516.9597,0.15545654296875,0.23736572265625,0.96917724609375,2.011260986328125,-0.13458251953125,1.861724853515625,1,1.0,1.0,1.0,1.0,80.00
2024-12-21 15:11:11.656,0.7690498,0.8932879,0.8746887,0.6844467,0.74090904,0.56733525,0.14214487,0.6361572,0.9069843,0.36747223,0.23037204,0.8510666,0.8511633,0.19393292,0.10752429,0.96066934,0.54136866,-0.13614775,-0.18398386,0.5224246,817.1429,800.2198,830.84247,811.50183,618.49817,0.15545654296875,0.23736572265625,0.96917724609375,2.011260986328125,-0.13458251953125,1.861724853515625,1,1.0,1.0,1.0,1.0,80.00
2024-12-21 15:11:11.657,0.7690498,0.8932879,0.8746887,0.6844467,0.74090904,0.56733525,0.14214487,0.6361572,0.9069843,0.36747223,0.23037204,0.8510666,0.8511633,0.19393292,0.10752429,0.96066934,0.54136866,-0.13614775,-0.18398386,0.5224246,838.0952,801.4286,833.2601,828.8278,812.3077,0.15545654296875,0.23736572265625,0.96917724609375,2.011260986328125,-0.13458251953125,1.861724853515625,1,1.0,1.0,1.0,1.0,80.00
2024-12-21 15:11:11.657,0.7690498,0.8932879,0.8746887,0.6844467,0.74090904,0.56733525,0.14214487,0.6361572,0.9069843,0.36747223,0.23037204,0.8510666,0.8511633,0.19393292,0.10752429,0.96066934,0.54136866,-0.13614775,-0.18398386,0.5224246,814.7253,807.47253,830.84247,831.6484,541.9414,0.15545654296875,0.23736572265625,0.96917724609375,2.011260986328125,-0.13458251953125,1.861724853515625,1,1.0,1.0,1.0,1.0,80.00
2024-12-21 15:11:11.658,0.7690498,0.8932879,0.8746887,0.6844467,0.74090904,0.56733525,0.14214487,0.6361572,0.9069843,0.36747223,0.23037204,0.8510666,0.8511633,0.19393292,0.10752429,0.96066934,0.54136866,-0.13614775,-0.18398386,0.5224246,795.78754,801.02563,832.4542,813.5165,381.97803,0.15545654296875,0.23736572265625,0.96917724609375,2.011260986328125,-0.13458251953125,1.861724853515625,1,1.0,1.0,1.0,1.0,80.00
2024-12-21 15:11:11.658,0.7690498,0.8932879,0.8746887,0.6844467,0.74090904,0.56733525,0.14214487,0.6361572,0.9069843,0.36747223,0.23037204,0.8510666,0.8511633,0.19393292,0.10752429,0.96066934,0.54136866,-0.13614775,-0.18398386,0.5224246,801.8315,795.78754,838.9011,802.23444,694.2491,0.15545654296875,0.23736572265625,0.96917724609375,2.011260986328125,-0.13458251953125,1.861724853515625,1,1.0,1.0,1.0,1.0,80.00
2024-12-21 15:11:11.658,0.7690498,0.8932879,0.8746887,0.6844467,0.74090904,0.56733525,0.14214487,0.6361572,0.9069843,0.36747223,0.23037204,0.8510666,0.8511633,0.19393292,0.10752429,0.96066934,0.54136866,-0.13614775,-0.18398386,0.5224246,816.7399,788.1319,837.28937,809.0842,726.08057,0.15545654296875,0.23736572265625,0.96917724609375,2.011260986328125,-0.13458251953125,1.861724853515625,1,1.0,1.0,1.0,1.0,80.00
2024-12-21 15:11:11.659,0.7690498,0.8932879,0.8746887,0.6844467,0.74090904,0.56733525,0.14214487,0.6361572,0.9069843,0.36747223,0.23037204,0.8510666,0.8511633,0.19393292,0.10752429,0.96066934,0.54136866,-0.13614775,-0.18398386,0.5224246,810.293,787.326,830.4396,812.3077,530.65936,0.15545654296875,0.23736572265625,0.96917724609375,2.011260986328125,-0.13458251953125,1.861724853515625,1,1.0,1.0,1.0,1.0,80.00
2024-12-21 15:11:11.659,0.7690498,0.8932879,0.8746887,0.6844467,0.74090904,0.56733525,0.14214487,0.6361572,0.9069843,0.36747223,0.23037204,0.8510666,0.8511633,0.19393292,0.10752429,0.96066934,0.54136866,-0.13614775,-0.18398386,0.5224246,805.05493,794.17584,831.2454,803.44324,327.58243,0.15545654296875,0.23736572265625,0.96917724609375,2.011260986328125,-0.13458251953125,1.861724853515625,1,1.0,1.0,1.0,1.0,80.00
2024-12-21 15:11:11.660,0.7690498,0.8932879,0.8746887,0.6844467,0.74090904,0.56733525,0.14214487,0.6361572,0.9069843,0.36747223,0.23037204,0.8510666,0.8511633,0.19393292,0.10752429,0.96066934,0.54136866,-0.13614775,-0.18398386,0.5224246,807.47253,788.93774,834.87177,804.2491,420.2564,0.15545654296875,0.23736572265625,0.96917724609375,2.011260986328125,-0.13458251953125,1.861724853515625,1,1.0,1.0,1.0,1.0,80.00
